customer_id,ews_flag
DB06038006,1
KQ35305777,0
MR41578373,0
US61252678,0
SU34297527,1
TR92420662,0
KP16338533,1
TA92459458,0
XT02297280,0
UF56932729,0
HB02549755,0
EK99159687,0
PS06808056,0
VC03623167,0
FT62546103,0
KF73774444,0
FU27128302,0
JI75889820,0
LV55209321,0
MF03228194,0
WC80313485,0
NF57129204,0
UD12625146,0
MG23848730,1
CP17039598,0
FH48962973,1
UU80728785,0
KM51395820,0
WZ62357803,1
RZ26301639,0
KV94888208,0
FR76228346,0
SA47328235,0
MK11948878,0
EM68731000,0
WK08033297,0
IF70350268,0
SM63324224,0
OU66914679,0
VS09030055,0
QT70774266,0
HA19404444,0
WB44900269,0
KP69658456,1
AR99941140,0
LQ92042558,0
VT62624082,0
AP79316847,0
BS43701178,0
EV24091654,0
ZU81748640,0
NI41044752,0
MC56044852,0
WV99850251,0
XG87906441,0
CM68004518,0
YA09551155,0
ET90422002,0
NF90141526,1
QY91020138,0
TF96523415,1
QE50834801,0
PC93970932,0
KM32524769,0
KR70170944,1
IP94658467,0
BW16705206,1
WH33349048,0
UT55158998,0
JE13680408,0
FN12803162,0
GC28255395,0
UK14226855,0
QQ16313423,1
LO31441887,0
PA76366199,0
FN64303345,0
GD15238460,0
XT07238790,0
VM07230108,1
SF29301239,0
EB03319913,0
DQ73188199,0
JJ27017305,0
WI14996502,0
PR04443346,1
XZ10764547,0
GK12386749,0
VL48843970,1
YN65447798,0
JR83941236,1
YM02769202,1
HU53562599,0
KX97626597,0
KW46302744,0
LN34798680,1
IK60724103,1
YT83535669,0
XA42904581,0
MO18373102,0
ZG64717175,0
WV80151060,0
AG33262930,0
SW98435459,0
HY56678563,0
WR27197728,0
AI60890578,0
QF62369695,0
KJ24003361,0
UV97870712,0
EG13156774,0
HT04561412,1
ZS50144758,0
LP84597517,1
CL09695631,0
OM04191388,0
HA08752701,0
OV86187487,0
HJ75641243,0
HV58255454,1
LF22615580,0
UN20968635,0
PW70044482,1
XN06296877,1
VA04432743,0
UK33077136,0
HC26960530,0
ZL41497306,0
LV54096688,0
LL95919248,0
WP16487316,0
OW94422486,0
AG33495090,0
VZ63980404,0
AL49090471,0
AF00625733,1
IG32328592,1
FN09768952,0
TV58499734,0
AV66168878,1
YK57434495,0
SX93077162,1
VB54234277,1
EV02748048,0
KC62753228,0
GJ74203581,0
CA82006613,0
CJ68573544,0
RD29867632,1
GR47078718,0
QI10885270,0
QA06837915,0
PE16019557,0
BD63802129,0
HG59769256,0
BT99123882,1
JK02274288,0
JG18659752,1
FX16758220,1
SH62792397,0
FL07265873,1
NK58963156,0
KB06642364,0
BP57015738,0
KH70503777,0
CS65538923,0
TW74952063,1
JJ09968435,0
WU92396874,0
RU51182853,0
JT67864483,0
YT66520400,0
BG69204865,1
EX89397500,0
LE66322364,1
EF10319527,0
ED83948112,0
MJ68340568,0
XH63605157,0
AK59869152,0
PC88156725,0
RB36313075,0
IG95709167,0
LL99255982,0
HT53349384,0
KE09833468,1
ZJ86631336,1
BV45844246,0
RQ59684805,0
BE32869242,0
KK56425202,0
GA15155906,0
GN88813492,1
GX22948382,1
VU10764264,0
MX97525018,0
CM13370588,1
AZ03610921,0
ZB62823245,1
ML75194020,1
UC09237193,0
RD30051900,0
YZ55167768,0
IU47463875,0
QM03663780,0
XN32686084,0
DR62215453,0
LO77660465,1
ZB92523408,0
TD72879311,0
RA07602638,0
LW77443328,0
ZK37058672,0
RR95345551,0
JW05918713,0
WW99048359,0
XS78295665,0
MI19994468,1
LZ84799146,0
BC91162413,0
FY63579664,0
LX81878698,0
BU19966248,1
NQ28750526,0
PR03738531,1
FI99337271,1
JA99633201,1
AU91936668,0
RD64147455,0
PA75408140,0
UC39910279,0
VU03085187,0
RV77017178,0
LV50982227,0
VN31906930,0
XV49124876,0
KV21118596,1
GV21324758,0
OS77708566,1
QY80842913,0
OZ00854017,0
NY09593368,0
FZ19187798,0
KV11232459,1
DV30196983,0
IM74030012,0
OV91221416,0
HI76583982,0
YY70957682,0
MO85431259,0
QI48480014,1
TO34970043,0
ZS36732287,0
KT21414177,0
UI78499358,0
TI21457040,1
OO87151454,0
VC37687761,1
BN24208441,0
AF20499650,0
VP28791325,0
PD78042549,0
NI85343132,0
MK32426751,0
BD10165269,0
SU55499466,0
AT90282462,0
FG82054668,0
KG72308068,0
YD34252838,0
XB72660877,0
CY81949763,0
OX13555613,1
YM22242790,1
HW40729296,0
VW60800044,1
SC03818176,0
HS15441984,0
ZQ09879529,0
VA82295986,0
QE10923969,0
YP57579943,0
KP20841929,0
XH17888666,0
LB81139369,0
KI82386565,0
HU57702395,1
YC14041757,0
TN77082767,0
WR27957877,1
UI24568000,0
CC51001553,0
OL34829462,0
AP91666383,0
ZR69623685,1
HF50651268,0
CX26113586,0
GJ64975355,1
CM37788426,0
NN56711737,0
SR48537011,0
MW37895951,0
ZG47079862,0
TF73950249,0
VG39383686,0
TH74551561,0
JL17879411,0
AG03676791,0
NU61339421,0
UY28096930,0
DR81460958,0
SR57906337,0
NW19951795,0
PP44049011,0
IK93209092,1
NQ12114033,1
YN25160030,0
XC70864821,0
QB03153838,0
PG11183307,1
TH81996899,0
BI16223682,0
RK70058235,0
WV86360325,0
RF02249759,0
XO56482294,0
ZL22170747,1
XE61640077,0
AJ23604031,0
CM40683502,0
TL91506817,0
RD16284521,0
DU33744861,0
LJ64801338,0
SP48698559,0
ZI79418946,0
TF05219888,0
XY63389929,0
VT83530722,0
GD09207511,0
NK05763044,0
CJ60598832,1
JJ71807124,0
ZA33207734,0
WB59300271,0
MT49505348,0
AF07202503,1
TH05954265,0
OV84584840,0
LQ66957165,0
EC04242736,0
YL82977909,0
SN89081209,1
SD65536001,1
QZ68620967,0
LZ36917945,0
ZD86114182,0
LF53001819,0
JT52690744,1
NG13192848,1
XR86587428,0
SI58681873,0
YV89736364,0
IN55640529,0
ZS45492748,1
IO99568032,1
FS39603917,0
JS97501960,1
TL89381444,0
IL63515716,0
CP12418324,0
UH20234879,0
BN22528154,1
ES41571966,1
PK42866505,0
DM84068583,0
AM20617179,0
QG33762526,0
DP51078953,0
LK77195503,0
WK78407962,0
AG41232934,0
ZX83600297,1
AC44745533,0
YX00703272,0
BB66501996,1
AR44111923,0
RT97666703,0
HW87737795,0
RU68083888,0
NF33963870,0
LJ78253916,0
ES04873882,1
VW83747931,0
WA67163263,0
RH22051797,0
GW03817029,0
BT18265745,1
OJ60190906,0
LR98097117,0
OO42763037,0
SU33568212,1
GV63443101,1
IU93030205,0
JF64641588,0
ZY43074135,0
EK32420221,0
LU13423552,0
QZ45574097,0
WJ19655433,0
SR84183598,0
LV43825266,1
JO16027968,0
WE63033225,0
BA36720585,1
PJ81585879,0
IE96659403,0
SJ66786318,0
XD15251964,0
ET75764494,0
YU97868932,0
WT70639988,0
GV80874446,1
VO23536858,0
JS92794334,0
YC60740090,0
XM61077036,0
KP58561103,0
BW31237884,0
MJ24488340,1
LX68070603,1
CT47017579,0
KN40036887,0
UB37808850,0
FU89195632,1
IH58167921,0
TG68818330,0
XJ68025751,0
GD25751384,0
RR71742266,0
RF84187683,0
FX70472122,0
SG05975481,0
KW57346069,0
OR68586347,0
UM45208412,1
YB36404195,0
WC76150126,0
SF10855339,0
DJ38615488,1
CT80081319,0
OB60757607,0
TM47620695,1
EG32330357,0
VL00652920,0
MC38194433,0
YD63682994,0
NE99988347,0
FJ88098462,0
AE21191139,0
BY24699754,0
FI81006461,0
BW88214221,0
CE11936199,1
JK73903431,0
ZR54285649,0
ZO81090123,0
DN95038214,0
MF34505643,0
NW90700831,0
RS83527482,0
OA68130327,0
EO00759965,0
YI98906998,0
ED32780422,1
AY26590951,0
YT04969498,0
BY45067424,0
AC93603454,0
HX42069571,0
LQ61675230,1
MM85003226,0
JC93492456,0
MM65044619,0
NO08627480,0
CH03988877,0
TY28672383,1
TN73148522,0
QE73254755,0
EN23948137,0
JM89898860,0
KC13218081,0
CS08523399,1
ZM75006087,1
PJ92085291,0
XO47031366,0
UN59209264,0
PB13740058,0
NK54114880,0
IG97296810,0
YR15435464,0
VT03485198,0
NN38426316,0
OW84290849,0
LR33918528,0
PG61514159,0
MA71805428,1
LE68171942,0
TV11389916,0
IA73977582,0
DG05675780,0
ZW25708636,0
UF89510818,1
OX01855367,0
DO32719203,0
WA56064489,1
OD82388760,0
OK31916137,0
JS92392996,0
FN70956850,0
ZR26173599,1
IR41782892,1
LG17691841,0
II48276100,0
HE10040885,0
ER44343906,1
YJ86793651,0
FG40133083,1
CM75241687,1
WQ78423174,0
AL91219873,0
KV61157408,0
QJ86600685,0
GB50127745,1
GG19204098,0
NB53445664,0
UQ28449572,0
OU01008385,0
KK95731104,0
HH01332007,0
XD04409643,0
NT67726038,1
XM19859935,0
ZI13145507,0
VK85640551,0
ZA44884594,1
HV36857964,0
XF09184259,0
KZ08771747,0
GL36098549,0
AG24146290,0
RX76655147,1
XG09184323,0
TD06584984,0
AN73749583,1
OV09635004,0
GJ12560629,0
KZ66883326,0
CY21218001,0
KP59488163,0
GG22034521,0
RR74980912,0
IS87676140,1
NJ03707805,0
PM93779259,0
QF27987154,0
WU63808503,0
ZW50288751,0
DZ72776605,0
QU35719334,0
EM07418863,0
UN99324537,0
JN01609575,0
IJ67843405,0
JY14223336,0
ZD24829745,1
LK71294569,0
IS12017856,1
BP39907542,1
TN84562749,0
QC93276297,0
IU84445797,0
OP54387441,0
GE29642320,0
RJ64443372,1
ZG36690111,0
MC08684116,1
DV56361775,1
EH95614624,0
HN02871202,0
JW23081224,0
CH76328319,0
MW99833594,0
AT80288833,0
VS68631119,1
QB91417546,0
NX88656511,0
ZW38071791,0
KH36885298,0
XE44492320,0
FF35596283,0
EU24025602,0
FG24954889,0
ZK21657335,0
VA53439112,0
NK79095159,0
EN55192786,0
EA78410696,0
TS53050032,0
SU32266782,0
JH54327533,0
PT69700214,0
ZG72575810,0
FE63564842,0
GX46243882,0
AK68327711,0
DD58676831,0
VF07318591,0
XQ80291074,0
SP31927213,0
FA70777029,0
VI15876489,1
ZQ29790266,0
UP06042369,0
ZE99758486,0
RG80453596,0
SI93704633,0
GC94446579,0
HF44146417,0
NG01074723,0
ZS12977161,0
OE69595557,0
PM08174678,1
GY38740084,0
MO33662651,0
PL28297602,0
ZK60119276,0
EY88154518,0
EF63512675,0
CZ86881793,0
UB52791226,0
ZY72694345,0
VS18789640,0
BY17683613,0
ND58632230,1
YT67376542,0
VI93436603,1
GG23170313,0
XH78315730,1
VC97062757,0
QV79355298,0
SO66881581,0
XO59448775,0
GR42511968,1
IM78917620,0
DI13150895,1
IW13709783,0
EC49983792,1
PX04133725,0
LF63058043,0
VE86039566,0
KK09405252,1
CL82943173,0
AS19157641,0
UH76418903,0
AN35736989,0
ED31120403,0
ZO19436575,0
BI47224949,0
IG03490011,0
XU44996546,1
OC66825117,0
HO21275094,1
WJ24295897,0
EU50385680,0
EG32956584,1
DG58108308,0
TR35922624,0
WH21526345,0
EG57696137,0
AV74376349,0
KD13789413,1
YM55513791,0
BS31590572,1
YH53964377,0
FF08602449,0
EG05176083,0
JU64223792,1
XR54288969,1
TP16525404,0
RJ46010754,1
QC48346313,0
IV88133541,0
CS24180355,1
HU65474541,0
GC50622548,0
YT56994278,0
CP29530965,0
UK05137665,0
JP82335951,0
HK47420394,0
MM34270624,0
IZ25242290,0
FD01138759,0
DH84184838,0
RN83721380,1
BU15015415,0
AL77064614,0
BK49509608,0
SV78206366,0
NR88929992,0
UO31111363,0
IO28878969,0
OE31232672,0
GO73174562,0
YK66754339,0
FG14941936,1
NS11752533,0
LC08254383,0
AA78350970,0
UW85055152,1
JQ08339739,0
RV73313711,0
BX58199793,0
AV14866002,0
BD20351535,0
XK26183832,0
XO33168733,1
OV99405504,0
GI63519205,0
QB06805732,0
HB48053319,0
LS47775958,0
SR97785073,0
KE83595627,0
WG39765467,0
SI23760201,0
XI66647792,0
UF88741158,1
AI16247715,1
JD35280397,0
GS59487686,0
EG63859426,0
CI37424698,0
NU62610025,0
QQ97443970,1
CC20933974,1
WA06997406,0
VG55333315,0
VC02175805,1
PN15434404,0
RA79235834,0
NG08489773,1
JY06012496,0
PZ49149988,0
BI19915792,0
CF05529472,0
SR86985169,0
SC66970527,1
SZ53429383,0
FR30476359,0
OV17152935,0
US69563518,0
VT25563228,1
JC26486639,1
UV01159751,0
NJ02230323,0
RI18341585,0
UL25585664,0
RB66786613,0
AJ26279625,0
JX18394376,0
JD33947891,0
KN26918008,0
MB44704491,0
RY61125475,0
GD55043534,0
SJ62508903,0
TK46697197,0
XT84404399,0
TZ99449007,0
TK53466090,0
NG62707055,0
OJ26176521,0
SU20867570,0
WW18736379,0
OC38323454,0
JZ66295530,0
AO07337425,0
FR46702192,0
ZF52697073,0
VZ49832018,0
NR50082427,0
YC17043345,1
QO75530145,0
FO16345011,0
PQ98113799,0
ZQ56703992,0
EL69565378,0
LR41849939,0
PS79593735,0
ZU19969006,0
SK10386890,0
DD13878056,0
CB71237223,0
BF05699069,0
KS76709088,0
DP82893087,0
NC08772942,0
AA34943231,0
UG22118250,0
QB61864859,0
AW88853519,0
PC46495393,1
GL19974264,1
ZI64163948,0
SC33920959,0
JF70593661,0
LI25669041,0
EH62766389,0
RL30882960,0
CD92227081,0
EK35917852,0
GW29973496,0
RE55039825,1
UV67650881,0
CA42797722,1
YM35027606,0
GB36133186,1
QK06800875,0
BH03790559,1
LN99577515,0
BJ91083425,0
IW55989082,0
QJ16095454,0
QN46494449,0
ET35074897,0
AE64779031,0
NH76578365,1
JV10275422,0
BT12971728,0
NJ63165276,0
WZ18595271,1
FP62737273,0
ET13854807,0
YF72090944,0
BZ40652708,0
UL80535745,0
EB97842603,0
QD68669722,0
RZ66299376,1
UB52021218,0
OD60332401,1
XT42532257,0
WS42557952,1
UA68773437,0
TU57990620,0
OJ11308064,0
JB84461484,1
CD03845265,0
DP38996210,1
KC73565811,0
RI46310622,1
DQ35655573,1
QO56050757,1
VD03547243,0
YS07179668,0
JY13975881,0
FB54191024,1
NA73441971,1
RB24574791,0
TA32637162,0
UP80311500,0
RP41468455,0
UA72093940,1
ZR68047722,0
TC80704024,0
CD56531421,0
TK83472646,0
OJ68997614,0
EG24293715,0
NQ97238865,0
KV83442814,1
MN34658849,0
CP07808639,1
EJ41501776,1
HQ82559552,0
JN91652190,0
KZ68137938,0
BC70985129,0
RD13480438,0
SO99839674,0
OL05626461,0
PR46782442,1
XK76982017,0
VG74235986,0
TN88326652,0
ZA51399846,0
YB25896608,0
QX27778822,1
TK40615013,0
WH28956386,0
DQ97243359,0
PY36887641,0
JA26787247,0
DT56618829,0
PT30936841,0
ED39165224,1
XN88274958,0
RG12785266,0
VL43554365,0
HL17299935,0
CB85286750,0
QA15545042,0
RG76438474,0
IZ01453592,0
DF26902734,0
BA36226831,0
IP99282645,1
FQ91411282,0
UC16477521,0
RU62370972,0
PL58883735,0
VU08551657,0
GX38161278,1
RV49282703,0
OJ23547273,0
FH87674201,0
NQ19588251,1
GD20211399,0
TR61973162,0
JP15023241,1
AN76820931,0
WI62075696,0
ZX52824778,0
KV11454736,0
BL34308190,0
MX63835397,1
KD57998926,0
PP08378842,0
RY56412017,0
JZ56157538,0
MR02332820,0
WR87826723,0
DB93299817,0
DR08981026,0
BS81712649,0
AX80332549,0
BY57420966,0
UW38464130,0
UC21860040,0
JE50971008,0
KE55158258,0
ZL73089575,0
IV11337134,0
OS84541082,0
EO08380325,1
UI75790848,0
YW41406252,0
BQ73519378,0
MZ29324257,0
FW35515418,1
AB09676316,0
AY12070749,0
KX69038214,0
IX33460806,0
YL26692753,0
YS65128774,0
XR95513102,1
PY66541581,0
HB13525159,0
QI75120002,1
FM24416351,0
AE90739285,0
UD03497787,0
JJ58981120,0
DA14449204,0
NT72942266,0
XA74037392,1
TN36297461,0
DL00322894,0
SY09860833,0
QZ38080559,0
LC85422389,0
WI88486537,1
SS35677092,0
YK91665367,0
YN02062554,0
RR20626685,0
JF73412918,0
SU96941482,0
SB66593800,0
DS58251458,0
KH95394386,0
TJ71255280,0
DB09721676,0
YC78155984,0
VK75116250,0
TQ69439736,0
SX05150644,0
DH34057904,0
ZS75492208,0
PW54894251,1
KS28702522,1
IN43291563,0
HO36254621,1
HG19174002,0
JC07891938,0
BY05618598,0
MK80615437,0
KY84951991,1
SX59495832,1
MV91233364,1
JL17832466,1
ZF82073618,0
EX24401399,0
RK05778349,0
LH98208047,0
XL76413372,0
DS01992357,0
HA96978185,0
DQ82036514,0
QU95611519,0
PG84034921,0
TL50687894,0
FC78288345,0
WZ52247442,0
WT86550008,0
OL60782457,1
PN72092587,0
FM24742137,1
MG02613504,0
FR63502595,0
AF14380338,0
UJ70754073,0
DD25936433,1
QI42360513,0
ZO05504301,0
VM04684775,0
OW17187033,0
KA50118580,1
MA18278564,1
XB86680031,0
QV09470669,0
FB94922073,0
YB32826720,1
IJ29071703,0
LN96095494,0
LI15837704,0
WP08856603,1
ER77942913,0
CD28210925,0
IS88186697,0
IV61313613,0
FZ81673713,1
BR71868736,0
JQ62333286,0
GN99451500,0
OC63156319,0
FQ91963526,0
YZ58260650,0
JG79245534,0
OT67200419,0
JW60583911,0
NY32258518,0
GS63563773,0
WD88098893,0
EX94735009,1
ZI11435705,0
OL02884312,0
OE16334232,0
QW46419038,0
QJ83762913,0
XN03234693,1
MP67849981,0
TV93071644,0
TP54754895,0
MJ33823227,0
AE33348953,0
GH10538073,0
FX95818348,0
NB02859505,1
SH09528593,0
BJ47937247,1
PR62121824,0
GP00024032,1
PY85014558,0
SF13150792,0
IF09050930,0
LH91405592,0
EP01567572,0
AA37157398,0
GP98479290,1
RF21362472,1
CV03102487,0
NI36141831,0
FM51996378,1
QH56778339,0
VR37281690,1
AX45237908,0
UE10780895,0
CX56237758,0
HV28174774,0
BW22741280,1
TO16369983,1
NV11698414,0
OQ42197362,0
VS72827059,0
OO03277356,0
DO82242295,0
MN56058992,0
BC52539337,0
RJ60963794,1
YM76097696,0
QN03157836,0
RL64191812,0
YL09723390,0
KD89826833,0
LY47056702,0
TP01866906,0
RV39363423,0
ST16543172,0
SH36650388,0
RI16349098,0
KW30395974,0
SC53330726,0
JU29365320,0
DI06458934,0
JW44788001,0
IQ61200262,1
NH20422983,0
FY77803726,0
LP76262317,1
PT63804401,0
MZ58408921,0
EN82396475,0
ZI34590391,0
ZH34682855,0
SY53171956,1
WG15528015,0
PL10383791,1
PR48544253,0
SA89214129,0
OJ89845343,1
HX34547068,0
HH00200195,0
VG00682929,0
GS40778215,0
DQ87943078,0
HH22578298,0
SF14918223,0
KB70926598,0
IS05067733,0
AK54261995,0
NX80224933,0
BE12124310,1
TQ42326153,0
BG16869892,0
OP70008509,1
MD79423964,0
MY27838995,0
MJ49498576,0
KM18249949,0
AT74443579,0
XW95953028,0
GP50640328,0
AK26184490,0
JJ23262505,0
DU99000985,0
XX48088792,1
XI21241353,0
WR58025601,1
MC81056233,0
LB97180218,1
ZE80725338,0
VA91330647,0
MM00829352,0
AW75281390,0
IB02050595,1
FR48271728,0
FX78747968,0
YX01089818,1
DV12551134,1
QH43646272,1
VA83509891,0
YT90344774,1
KZ39279709,0
CA48213699,0
GG93629550,0
RX72289313,0
UZ92569845,0
FX89776280,0
RR25972050,0
IB00453948,0
JV86265899,0
AT34427187,0
GX49737240,1
ZD74049539,0
TA71373049,1
BZ34412147,0
KN88097903,0
FF83142708,0
RF13758962,0
AF86649978,0
JM12657627,0
TR83259013,0
KO21967230,0
HW78275971,0
MN16428750,0
QR70337566,0
FT91200150,0
ZV83189999,0
PS80014008,0
PP14701424,0
ES07705229,1
WM41446689,1
ZO91790190,0
MR00719142,0
ZR43188588,0
GW20320595,0
JM63402998,1
CV54277188,1
NV68697435,0
VE20249417,0
VO22070412,1
XH16762429,0
TQ61218521,0
OH03721376,1
HT36053729,0
WU06287302,0
MU88323573,0
OZ78467886,0
ZY04634205,0
HA60938014,0
TH45686876,0
UG17108312,0
EE58447286,0
SE91268966,0
XR30678148,0
WF53399644,0
HC51588703,0
MT87825857,0
DH81361707,0
PW00987025,0
BR88988662,0
ZU22698377,1
KK60652034,0
ID60623993,0
OG27902192,0
AT19723019,0
EE63980375,0
ME58349581,0
CR34113171,0
OJ06173141,0
TJ32905446,0
EJ67889769,0
EK58133984,1
QP72834158,0
FX66976278,1
YH06043161,1
KK31474426,0
UB86009301,0
PH33854714,1
NA97070680,1
AU38382948,1
TP36862606,0
GX36760820,0
QZ13550423,0
GX43635778,0
AH37414471,1
PA84654855,0
OY67017129,0
IB91602691,0
OC55329297,0
ID16836216,0
WT87155219,0
PP57349634,0
CP09339231,0
IG16967780,0
GG28691109,0
UL60028944,1
WZ76016747,1
HH74724123,0
TN57467837,0
CQ42913533,1
BD45967506,0
TZ61744791,0
RJ88317604,1
KH91704594,0
CE36158286,1
VY64007225,0
HR58620895,0
OF74207226,0
QJ32418263,1
MB90543896,0
RU29522158,0
FP43152717,0
LZ87996181,1
GN57376473,0
MV65710620,0
DR10538348,0
DX03722053,1
PD19589264,0
IN58048668,0
RA34556374,0
MJ40451000,0
XX31890801,0
BW72649354,0
OZ63119729,0
GJ43166489,1
KV41897766,0
XH66943241,1
LA15242645,1
QN00141199,1
XV13927832,0
EX75334087,1
QX11222863,0
AX48312546,0
ZF77944339,1
HC78913180,0
CX88115682,1
NN16213973,0
ID17793786,0
UL19314092,0
QG19904620,1
PZ15448695,1
MB10373111,0
TC44724381,0
NC95446346,0
SK37334265,0
AZ17933961,0
HZ88977755,0
WX39669131,0
LA62003119,0
LH82152705,1
XE64358030,0
TW74140731,0
OU10862914,0
RB57654433,0
OR73722854,1
IB88180264,0
ZO44982661,0
AT44184057,0
PN71169280,0
LF39806963,0
QF00847270,0
KW57375598,0
WA89758725,0
ZU73957337,0
FP71114377,0
VF49932710,0
YW01507342,0
UU37208035,1
AY00828319,0
CE67439390,0
SC31161367,0
TL94596639,0
LM27810229,1
HB71307929,0
KE93985029,0
SN19888181,0
GP77776463,0
BC04225731,0
GT23425663,0
LJ25710469,0
XA33638601,0
HX43965121,1
UM03525014,0
NM89847710,1
NA63062832,0
ZW60736693,0
IA23178513,0
BO25727382,1
PB25029933,0
ZA40943842,0
EY56572031,0
GA68520176,1
LS71889419,0
OD76036027,0
FP05234537,0
MK01022730,1
DP16950712,0
CP96527900,0
DL14600652,0
BA93592857,0
CX68023382,0
VS31087542,0
MY49920300,0
FP48607919,0
JY38604007,0
QT94384591,0
ZX33439055,0
ZY81586784,0
JU48647186,0
YH32054091,0
LC02478051,1
NT99826201,0
DD88192024,0
DU89644083,0
JT72827578,0
FK53438108,1
RO03330960,1
XZ76639570,0
DE73989715,1
SK57621205,0
XN26909653,0
ZV81401099,0
CT34597312,0
KS20352395,0
MO10741265,0
TV58571172,0
RJ29668275,1
QF03217300,0
ZL62167760,0
PJ32614972,0
FQ03815667,1
BY29751881,0
WE35942290,0
VX94340001,0
RQ33028119,0
JO99507716,0
DH53328024,0
MD89543157,0
WW76956857,0
DF34183491,0
UT94008435,0
WG04354792,0
LJ74125082,0
TK84128312,0
NE37492539,0
II64734553,1
OE14206498,1
UD51482636,1
SP90539946,0
VE44624274,0
QY02440907,1
RR13028268,0
UX72755753,0
CC20266730,0
KK36417688,0
VS09470455,1
RW75306118,0
RG73452312,0
MT55838728,0
KS56954754,1
IC18404395,0
CR24528673,0
MF93415372,0
RV33330762,0
PI60989567,1
GO53868045,0
KF68673232,0
DO05639597,0
CT71063652,0
LC82692095,0
EM36923738,0
SS99215668,0
UT78925075,0
DV13453310,0
JS86483796,1
CP23675688,0
JP57700650,0
AC36451436,0
WB30296638,0
WY04130601,1
TN44155184,1
VE64724889,0
ZT70790733,0
BO77192710,0
RG53176193,1
UM17671000,0
EH34958898,1
KR64833477,0
YV69419546,1
GF40762489,0
KW09849001,0
QO00569089,0
TC46150093,0
HS93999019,0
EA59276685,0
PG14279638,1
LA11646369,0
QA46243203,0
LN77749405,1
DG42581203,0
AS77675068,0
LG58493266,0
CV52576978,1
TY75001897,0
XO73852152,1
RN76229285,0
HM05927881,0
OG93213975,0
HX19936593,0
DM19912990,0
RS83466830,0
VT17639971,1
WT08851464,1
CR14324698,0
CD95260858,0
OG29422047,0
BT57530779,1
GM45454710,0
WQ22157179,0
CM14802796,0
IT84289397,0
CW42328577,1
OH06894363,0
BY86453412,1
JS25602287,0
CV59090418,1
AM08442962,0
OP31269100,0
DG86839438,1
DP29466393,1
IQ24777334,1
QA60283180,0
IQ01071114,1
VS13491284,0
OW98569617,0
EN21552769,1
XC28440037,1
RU98799109,0
WO73922224,0
XF93729073,0
FT19742679,0
ZL58627848,0
AR04066336,0
VN86155480,0
TQ26553996,0
KF12848564,0
TR10808035,0
NQ52489058,0
KV98558694,0
RQ35288303,0
RI49947165,0
UF88431794,0
TE85035321,0
AP21362590,0
ZC15095381,0
LU08465453,0
XN74719695,0
VU75921581,0
KH20228925,0
VA49164430,0
QF90595016,0
PY92889402,0
YR60062229,1
HS76295547,1
BV90744472,0
SJ46594225,0
YV64109686,0
OQ49298454,1
ZQ52011261,0
VV23806721,0
KZ75124740,0
BH22141713,0
RH95018859,1
ML44167909,0
RH58644312,0
FY42615142,0
DZ86409320,0
AS34339409,0
WO57269011,0
ES93472986,0
ER81505898,0
HU39987824,0
QZ41379025,0
ZY69952141,0
EZ64520752,0
PR10727328,0
WV85485831,1
UW89606378,1
OG43113738,0
YK23382304,0
FE58672215,0
LT12008507,1
PS30606724,0
XN71827132,1
ZL99366052,0
DE38542812,0
DX62827732,0
XP89653185,0
AE50484325,0
NU51837693,0
BW10311386,0
AX13550575,1
SZ40511858,0
KO48747809,0
NM75632047,0
IP35126700,0
UV10691392,0
TY00842856,1
IK32803294,0
XW75033403,0
UV43735380,0
BZ29364317,0
CN17655230,0
HJ78557210,0
HN75268037,0
DU44070359,0
QS95858555,0
NS09747985,0
YJ00871921,1
XO29028773,1
XU58955405,0
KJ28490485,1
NC40187813,0
JD28991251,0
JK98719237,0
CF23443822,0
XT72522016,0
KF71247478,0
ZQ04890627,0
UL30861286,1
EB02283534,0
RT34688251,0
AW99471294,1
SO01229829,1
XV20233308,0
HZ18200435,0
QI41016428,0
LO92525444,0
XU89020367,0
EC84988375,0
EL85688833,0
DK09594435,0
YX14376079,0
AS47425711,0
LZ60110039,0
WH04830376,0
RH02297508,0
KY73671612,0
EU48998779,1
SN66078882,0
VR18730937,0
BE30546952,0
MP19696213,1
NL72571912,0
JC73315023,0
BZ18776520,0
NU32795383,0
FK00445099,0
MD80410946,1
MG18039248,0
QX52782303,0
JT49302995,0
CP75389449,0
BU57050510,0
TK97209775,0
YQ08127925,1
HK99226953,1
FO08873339,1
VA56699878,0
VL63029103,0
OJ01339003,0
JN85574526,0
QI73592310,0
QE89345712,0
XA45465510,1
OY37600245,1
NH03131977,0
JC64555314,1
WZ57279873,1
AC83137236,0
CC12821199,0
NF98620231,1
VF97396394,1
LZ93234042,0
AQ41952651,1
IS41319292,0
DI06488031,0
BW36027231,1
BE58982938,0
FD22900243,0
VQ97001755,0
ZT98041293,0
KV64361365,0
GB87883277,0
LF73116108,0
XX37374025,0
VX20630698,0
FW40879228,0
CR22894589,0
MD56182431,1
LH10790396,1
KL76496234,0
NJ10490302,0
XS54868593,0
GY58821064,0
VO99855787,0
MG85244286,0
KN80732397,0
CT25488856,0
BH28366717,0
AZ98376693,0
BN30930633,0
RA75044066,1
GF03481821,1
FN23478429,0
WP65200662,0
AZ43686824,0
CE81218626,0
GU01985560,1
XE99695955,1
XB52575411,0
BJ78152868,0
LI11521269,0
WQ40580096,0
CG95343630,0
FL16391985,0
OT94144542,0
WO36627652,0
LD87254221,1
JB38863841,0
OG14742432,0
